,category,score
0,none,0.0
1,none,0.0
2,none,0.0
3,none,0.0
4,none,0.0
5,none,0.0
6,none,0.0
7,none,0.0
8,none,0.0
9,none,0.0
10,none,0.0
11,none,0.0
12,none,0.0
13,none,0.0
14,none,0.0
15,none,0.0
16,none,0.0
17,none,0.0
18,none,0.0
19,none,0.0
20,none,0.0
21,none,0.0
22,none,0.0
23,none,0.0
24,none,0.0
25,none,0.0
26,none,0.0
27,none,0.0
28,none,0.0
29,none,0.0
30,none,0.0
31,none,0.0
32,none,0.0
33,none,0.0
34,none,0.0
35,none,0.0
36,none,0.0
37,none,0.0
38,none,0.0
39,none,0.0
40,person,0.52
41,person,0.55
42,person,0.72
43,person,0.66
44,person,0.65
45,person,0.72
46,person,0.71
47,person,0.67
48,person,0.66
49,person,0.72
50,person,0.63
51,person,0.6
52,person,0.63
53,person,0.68
54,person,0.64
55,person,0.56
56,person,0.62
57,person,0.66
58,person,0.59
59,person,0.59
60,person,0.65
61,person,0.58
62,person,0.58
63,person,0.56
64,person,0.62
65,person,0.62
66,person,0.6
67,person,0.59
68,person,0.63
69,person,0.57
70,person,0.57
71,person,0.62
72,person,0.61
73,person,0.55
74,person,0.54
75,person,0.62
76,person,0.6
77,person,0.6
78,person,0.54
79,person,0.58
80,person,0.58
81,person,0.59
82,person,0.53
83,person,0.63
84,person,0.62
85,person,0.61
86,person,0.6
87,person,0.63
88,person,0.59
89,person,0.56
90,person,0.69
91,person,0.65
92,person,0.64
93,person,0.68
94,person,0.69
95,person,0.68
96,person,0.68
97,person,0.71
98,person,0.65
99,person,0.64
100,person,0.67
101,person,0.67
102,person,0.57
103,person,0.67
104,person,0.63
105,person,0.52
106,person,0.52
107,none,0.0
108,none,0.0
109,airplane,0.53
110,airplane,0.56
111,none,0.0
112,none,0.0
113,none,0.0
114,none,0.0
115,none,0.0
116,none,0.0
117,none,0.0
118,none,0.0
119,none,0.0
120,none,0.0
121,none,0.0
122,airplane,0.54
123,airplane,0.57
124,airplane,0.56
125,none,0.0
126,none,0.0
127,none,0.0
128,person,0.6
129,person,0.53
130,person,0.61
131,person,0.66
132,person,0.68
133,person,0.6
134,person,0.66
135,person,0.69
136,person,0.72
137,person,0.66
138,person,0.65
139,person,0.71
140,person,0.63
141,person,0.64
142,person,0.67
143,person,0.67
144,person,0.55
145,person,0.61
146,person,0.66
147,person,0.63
148,person,0.59
149,person,0.6
150,person,0.67
151,person,0.55
152,person,0.52
153,person,0.61
154,person,0.59
155,person,0.61
156,person,0.51
157,person,0.6
158,person,0.52
159,person,0.63
160,person,0.53
161,person,0.59
162,person,0.59
163,person,0.6
164,person,0.57
165,person,0.59
166,person,0.54
167,person,0.62
168,person,0.52
169,person,0.57
170,person,0.57
171,person,0.57
172,person,0.59
173,person,0.58
174,person,0.61
175,person,0.57
176,person,0.59
177,person,0.58
178,person,0.59
179,person,0.62
180,person,0.62
181,person,0.7
182,person,0.62
183,person,0.56
184,person,0.67
185,person,0.68
186,person,0.64
187,person,0.7
188,person,0.71
189,person,0.64
190,person,0.69
191,person,0.67
192,person,0.64
193,person,0.68
194,person,0.56
195,none,0.0
196,none,0.0
197,none,0.0
198,none,0.0
199,none,0.0
200,none,0.0
201,none,0.0
202,none,0.0
203,none,0.0
204,none,0.0
205,none,0.0
206,none,0.0
207,none,0.0
208,none,0.0
209,none,0.0
210,none,0.0
211,none,0.0
212,none,0.0
213,none,0.0
214,none,0.0
215,none,0.0
216,none,0.0
217,none,0.0
218,none,0.0
219,none,0.0
220,none,0.0
221,none,0.0
222,none,0.0
223,none,0.0
224,none,0.0
225,none,0.0
226,none,0.0
227,none,0.0
228,none,0.0
229,none,0.0
230,none,0.0
231,none,0.0
232,none,0.0
233,none,0.0
234,none,0.0
235,none,0.0
236,none,0.0
237,none,0.0
238,none,0.0
239,none,0.0
240,none,0.0
241,none,0.0
242,none,0.0
243,none,0.0
244,none,0.0
245,none,0.0
246,none,0.0
247,none,0.0
248,none,0.0
249,none,0.0
250,none,0.0
251,none,0.0
252,none,0.0
253,none,0.0
254,none,0.0
255,none,0.0
256,none,0.0
257,none,0.0
258,none,0.0
259,none,0.0
260,none,0.0
261,none,0.0
262,none,0.0
263,person,0.55
264,person,0.59
265,person,0.71
266,person,0.69
267,person,0.67
268,person,0.63
269,person,0.69
270,person,0.71
271,person,0.67
272,person,0.66
273,person,0.62
274,person,0.7
275,person,0.69
276,person,0.68
277,person,0.59
278,person,0.66
279,person,0.69
280,person,0.67
281,person,0.57
282,person,0.61
283,person,0.7
284,person,0.63
285,person,0.62
286,person,0.54
287,person,0.65
288,person,0.6
289,person,0.58
290,person,0.54
291,person,0.62
292,person,0.62
293,person,0.58
294,person,0.54
295,person,0.57
296,person,0.6
297,person,0.6
298,person,0.57
