,category,score
399,person,0.6
400,person,0.63
401,person,0.61
402,person,0.55
403,person,0.58
404,person,0.64
405,person,0.63
406,person,0.58
407,person,0.68
408,person,0.72
409,person,0.6
410,person,0.68
411,person,0.72
412,person,0.69
413,person,0.78
414,person,0.7
415,person,0.74
416,person,0.79
417,person,0.74
418,person,0.59
419,person,0.64
420,none,0.0
421,none,0.0
422,none,0.0
423,none,0.0
424,none,0.0
425,none,0.0
426,none,0.0
427,none,0.0
428,none,0.0
429,none,0.0
