,category,score
0,none,0.0
1,none,0.0
2,none,0.0
3,none,0.0
4,none,0.0
5,car,0.63
6,bus,0.7
7,car,0.76
8,car,0.59
9,bus,0.62
10,bus,0.96
11,car,0.5
12,bus,0.99
13,bus,0.96
14,bus,0.93
15,bus,0.88
16,car,0.77
17,bus,0.91
18,bus,0.98
19,bus,0.99
20,bus,0.98
21,bus,0.99
22,bus,0.99
23,bus,0.99
24,bus,0.98
25,bus,0.98
26,bus,0.98
27,bus,0.98
28,bus,0.96
29,bus,0.98
30,bus,0.91
31,car,0.67
32,bus,0.93
33,car,0.8
34,bus,0.9
35,car,0.82
36,bus,0.86
37,car,0.83
38,bus,0.93
39,car,0.77
40,car,0.82
41,bus,0.66
42,car,0.83
43,bus,0.58
44,car,0.79
45,bus,0.72
46,car,0.69
47,bus,0.62
48,bus,0.84
49,bus,0.81
50,bus,0.77
51,bus,0.52
52,none,0.0
53,none,0.0
54,none,0.0
55,car,0.63
56,car,0.61
57,none,0.0
58,none,0.0
59,none,0.0
60,car,0.51
61,none,0.0
62,bus,0.72
63,bus,0.76
64,bus,0.84
65,bus,0.73
66,car,0.82
67,bus,0.56
68,car,0.78
69,bus,0.77
70,car,0.75
71,bus,0.63
72,car,0.68
73,bus,0.57
74,car,0.92
75,bus,0.71
76,car,0.89
77,bus,0.89
78,bus,0.9
79,car,0.8
80,bus,0.93
81,car,0.77
82,bus,0.92
83,car,0.81
84,bus,0.96
85,car,0.59
86,bus,0.94
87,bus,0.97
88,bus,0.98
89,bus,0.96
90,bus,0.99
91,bus,0.98
92,bus,0.99
93,bus,0.96
94,car,0.63
95,bus,0.98
96,bus,0.96
97,bus,0.95
98,bus,0.94
99,car,0.59
100,bus,0.97
101,bus,0.96
102,bus,0.96
103,car,0.61
104,bus,0.93
105,car,0.64
106,car,0.58
107,car,0.64
108,bus,0.66
109,car,0.58
110,car,0.62
111,car,0.69
112,none,0.0
113,none,0.0
114,car,0.57
115,none,0.0
116,car,0.68
117,car,0.64
118,car,0.71
119,bus,0.6
120,car,0.51
121,bus,0.74
122,bus,0.98
123,bus,0.98
124,bus,0.91
125,bus,0.97
126,bus,0.96
127,bus,0.95
128,bus,0.98
129,bus,0.97
130,car,0.53
131,bus,0.98
132,bus,0.99
133,bus,0.98
134,bus,1.0
135,bus,0.99
136,bus,0.94
137,bus,0.99
138,bus,0.97
139,bus,0.97
140,bus,0.91
141,car,0.7
142,bus,0.97
143,car,0.68
144,bus,0.83
145,car,0.82
146,bus,0.95
147,car,0.78
148,car,0.85
149,bus,0.77
150,bus,0.83
151,car,0.68
152,car,0.83
153,bus,0.61
154,car,0.75
155,bus,0.69
156,bus,0.71
157,bus,0.83
158,bus,0.69
159,none,0.0
160,none,0.0
161,none,0.0
162,car,0.67
163,car,0.65
164,none,0.0
165,none,0.0
166,none,0.0
167,car,0.52
168,car,0.61
169,bus,0.79
170,bus,0.85
171,bus,0.82
172,bus,0.71
173,car,0.57
174,bus,0.63
175,car,0.57
176,car,0.8
177,bus,0.63
178,car,0.79
179,bus,0.7
180,bus,0.85
181,car,0.71
182,bus,0.88
183,car,0.83
184,car,0.9
185,bus,0.8
186,bus,0.85
187,car,0.85
188,bus,0.98
189,car,0.6
190,car,0.9
191,bus,0.8
192,bus,0.97
193,car,0.52
194,bus,0.98
195,bus,0.98
196,bus,0.99
197,bus,0.97
198,bus,0.94
199,bus,0.99
200,bus,0.99
201,bus,0.98
202,bus,0.99
203,bus,0.98
204,bus,0.93
205,bus,0.95
206,bus,0.93
207,bus,0.99
208,bus,0.97
209,bus,0.66
210,car,0.73
211,car,0.51
