,category,score
25,airplane,0.51
28,person,0.51
29,person,0.57
30,person,0.61
31,person,0.6
32,person,0.65
33,person,0.61
34,person,0.62
35,person,0.64
36,person,0.63
37,person,0.63
38,person,0.69
39,person,0.65
40,person,0.65
41,person,0.63
42,person,0.68
43,person,0.62
44,person,0.59
45,person,0.62
46,person,0.63
47,person,0.59
48,person,0.52
49,person,0.63
50,person,0.65
51,person,0.6
52,person,0.55
53,person,0.66
54,person,0.64
55,person,0.63
56,person,0.54
57,person,0.64
58,person,0.67
59,person,0.63
60,person,0.56
61,person,0.65
62,person,0.65
63,person,0.64
64,person,0.53
65,person,0.66
66,person,0.63
67,person,0.6
68,person,0.61
69,person,0.66
70,person,0.66
71,person,0.58
72,person,0.65
73,person,0.64
74,person,0.52
75,person,0.64
76,person,0.61
77,person,0.61
78,person,0.53
79,person,0.63
80,person,0.6
81,person,0.61
82,person,0.58
83,person,0.67
84,person,0.61
85,person,0.64
86,person,0.7
87,person,0.66
88,person,0.63
89,person,0.71
90,person,0.65
91,person,0.64
92,person,0.71
93,person,0.67
94,person,0.67
95,person,0.58
96,person,0.55
124,person,0.5
126,person,0.56
127,person,0.65
128,person,0.67
129,person,0.64
130,person,0.66
131,person,0.65
132,person,0.71
133,person,0.62
134,person,0.67
135,person,0.64
136,person,0.67
137,person,0.56
138,person,0.62
139,person,0.67
140,person,0.64
141,person,0.59
142,person,0.59
143,person,0.63
144,person,0.64
145,person,0.58
146,person,0.64
147,person,0.61
148,person,0.64
149,person,0.53
150,person,0.61
151,person,0.62
152,person,0.67
153,person,0.52
154,person,0.63
155,person,0.65
156,person,0.69
157,person,0.58
158,person,0.63
159,person,0.61
160,person,0.64
161,person,0.58
162,person,0.64
163,person,0.63
164,person,0.68
165,person,0.55
166,person,0.62
167,person,0.65
168,person,0.64
169,person,0.63
170,person,0.62
171,person,0.66
172,person,0.52
173,person,0.64
174,person,0.67
175,person,0.66
176,person,0.59
177,person,0.61
178,person,0.64
179,person,0.6
180,person,0.65
181,person,0.65
182,person,0.57
183,person,0.64
184,person,0.71
185,person,0.59
186,person,0.65
187,person,0.71
188,person,0.63
189,person,0.61
190,person,0.62
191,person,0.61
192,person,0.52
194,airplane,0.53
249,airplane,0.52
253,person,0.61
254,person,0.62
255,person,0.62
256,person,0.67
257,person,0.61
258,person,0.64
259,person,0.64
260,person,0.71
261,person,0.67
262,person,0.66
263,person,0.6
264,person,0.7
265,person,0.66
266,person,0.64
267,person,0.57
268,person,0.63
269,person,0.62
270,person,0.65
271,person,0.57
272,person,0.61
273,person,0.64
274,person,0.62
275,person,0.52
276,person,0.64
277,person,0.66
278,person,0.62
279,person,0.61
280,person,0.66
281,person,0.67
282,person,0.63
283,person,0.57
284,person,0.68
285,person,0.64
286,person,0.56
287,person,0.64
288,person,0.63
289,person,0.63
290,person,0.61
291,person,0.65
292,person,0.65
293,person,0.63
294,person,0.57
295,person,0.67
296,person,0.63
297,person,0.52
298,person,0.67
299,person,0.63
300,person,0.58
301,person,0.64
302,person,0.61
303,person,0.57
304,person,0.63
305,person,0.63
306,person,0.58
307,person,0.63
308,person,0.65
309,person,0.63
310,person,0.65
311,person,0.67
312,person,0.66
313,person,0.7
314,person,0.69
315,person,0.65
316,person,0.67
317,person,0.61
318,person,0.57
333,person,0.51
335,person,0.61
336,person,0.64
337,person,0.65
338,person,0.67
339,person,0.64
340,person,0.69
341,person,0.63
342,person,0.69
343,person,0.7
344,person,0.63
345,person,0.64
346,person,0.64
347,person,0.72
348,person,0.59
349,person,0.65
350,person,0.61
351,person,0.66
352,person,0.6
353,person,0.6
354,person,0.61
355,person,0.62
356,person,0.65
357,person,0.58
358,person,0.62
359,person,0.61
360,person,0.64
361,person,0.64
362,person,0.59
363,person,0.62
364,person,0.66
365,person,0.61
366,person,0.56
367,person,0.65
368,person,0.65
369,person,0.65
370,person,0.55
371,person,0.63
372,person,0.65
373,person,0.64
374,person,0.55
375,person,0.63
376,person,0.66
377,person,0.65
378,person,0.59
379,person,0.62
380,person,0.67
381,person,0.61
382,person,0.62
383,person,0.67
384,person,0.68
385,person,0.59
386,person,0.62
387,person,0.65
388,person,0.52
389,person,0.61
390,person,0.61
391,person,0.57
392,person,0.62
393,person,0.58
394,person,0.65
395,person,0.7
396,person,0.63
397,person,0.67
398,person,0.59
399,person,0.6
400,person,0.64
401,person,0.61
402,person,0.54
