,category,score
7,airplane,0.53
16,kite,0.57
17,kite,0.56
18,kite,0.54
20,airplane,0.6
21,truck,0.55
22,airplane,0.51
23,car,0.54
40,kite,0.5
41,kite,0.56
44,suitcase,0.53
47,kite,0.54
55,kite,0.57
58,kite,0.53
61,kite,0.62
62,kite,0.65
65,kite,0.58
66,kite,0.59
68,kite,0.64
73,suitcase,0.52
77,kite,0.6
78,kite,0.55
79,kite,0.52
83,kite,0.52
84,kite,0.57
85,kite,0.61
86,kite,0.66
87,kite,0.58
88,kite,0.58
126,kite,0.5
127,kite,0.59
128,kite,0.59
129,kite,0.64
130,kite,0.61
131,kite,0.64
132,kite,0.61
133,kite,0.51
135,kite,0.51
140,kite,0.53
141,kite,0.56
143,suitcase,0.51
146,suitcase,0.52
152,kite,0.59
154,kite,0.63
155,kite,0.7
159,kite,0.51
165,kite,0.62
173,kite,0.52
182,kite,0.51
186,suitcase,0.51
187,kite,0.61
189,backpack,0.52
193,truck,0.52
194,truck,0.54
195,airplane,0.52
215,kite,0.52
217,kite,0.53
220,airplane,0.54
221,airplane,0.63
223,truck,0.5
229,suitcase,0.51
231,kite,0.5
241,kite,0.59
263,kite,0.51
265,kite,0.72
268,kite,0.71
272,suitcase,0.59
276,kite,0.51
277,kite,0.57
280,airplane,0.5
281,kite,0.51
282,kite,0.62
283,kite,0.59
284,kite,0.58
317,kite,0.61
318,kite,0.57
319,kite,0.62
320,kite,0.64
321,kite,0.64
322,kite,0.55
323,kite,0.58
324,kite,0.53
329,kite,0.59
330,kite,0.6
331,kite,0.5
332,kite,0.51
334,suitcase,0.59
338,suitcase,0.6
343,kite,0.52
344,kite,0.54
345,kite,0.64
346,kite,0.58
347,kite,0.72
349,kite,0.55
350,kite,0.59
351,kite,0.53
353,kite,0.55
364,kite,0.54
370,kite,0.51
372,kite,0.52
376,kite,0.62
382,truck,0.51
383,truck,0.57
384,airplane,0.59
