,category,score
29,person,0.54
30,person,0.51
31,person,0.56
32,person,0.64
33,person,0.63
34,person,0.64
35,person,0.56
36,person,0.69
37,person,0.61
38,person,0.55
39,person,0.56
40,person,0.57
41,person,0.54
42,person,0.51
43,person,0.54
44,person,0.53
46,person,0.52
47,person,0.51
54,person,0.56
59,person,0.56
62,person,0.5
76,person,0.53
78,person,0.57
82,person,0.56
85,person,0.51
86,person,0.52
87,person,0.53
89,person,0.56
90,person,0.54
91,person,0.54
92,person,0.69
93,person,0.65
96,person,0.62
97,person,0.53
99,person,0.52
145,person,0.62
146,person,0.59
149,person,0.59
150,person,0.65
151,person,0.57
152,person,0.54
153,person,0.62
156,person,0.59
157,person,0.53
158,person,0.52
161,person,0.52
162,person,0.54
164,person,0.5
166,person,0.5
168,person,0.53
170,person,0.5
178,person,0.53
190,person,0.53
194,person,0.51
197,person,0.56
198,person,0.53
203,person,0.55
204,person,0.65
205,person,0.57
206,person,0.6
207,person,0.53
208,person,0.52
209,person,0.56
210,person,0.61
211,person,0.6
212,person,0.51
213,person,0.54
214,person,0.55
260,person,0.53
261,person,0.51
262,person,0.58
263,person,0.63
264,person,0.65
265,person,0.55
267,person,0.67
268,person,0.6
269,person,0.6
270,person,0.55
271,person,0.57
272,person,0.61
274,person,0.52
275,person,0.54
276,person,0.54
278,person,0.51
279,person,0.57
280,person,0.51
283,person,0.51
292,person,0.55
296,person,0.51
304,person,0.51
308,person,0.58
315,person,0.57
318,person,0.54
321,person,0.52
322,person,0.59
324,person,0.53
325,person,0.64
326,person,0.56
327,person,0.62
328,person,0.63
329,person,0.53
369,person,0.57
372,person,0.52
373,person,0.63
374,person,0.6
375,person,0.54
376,person,0.67
377,person,0.68
378,person,0.57
379,person,0.55
380,person,0.58
381,person,0.66
382,person,0.54
384,person,0.54
386,person,0.51
388,person,0.51
390,person,0.5
392,person,0.53
394,person,0.51
396,person,0.52
397,person,0.52
398,person,0.56
399,person,0.5
406,person,0.55
410,person,0.54
415,person,0.5
418,person,0.56
423,person,0.5
425,person,0.51
427,person,0.51
428,person,0.54
429,person,0.54
430,person,0.58
431,person,0.56
433,person,0.64
434,person,0.55
435,person,0.57
436,person,0.61
437,person,0.53
438,person,0.56
439,surfboard,0.52
