,category,score
0,none,0.0
1,none,0.0
2,none,0.0
3,none,0.0
4,none,0.0
5,none,0.0
6,none,0.0
7,none,0.0
8,none,0.0
9,none,0.0
10,none,0.0
11,chair,0.68
12,chair,0.98
13,chair,0.98
14,chair,0.98
15,chair,0.96
16,chair,0.99
17,chair,0.58
18,none,0.0
19,none,0.0
20,chair,0.73
21,none,0.0
22,chair,0.8
23,none,0.0
24,chair,0.9
25,chair,0.98
26,chair,0.98
27,chair,0.94
28,chair,0.94
29,chair,0.81
30,chair,0.66
31,chair,0.95
32,chair,0.98
33,chair,0.87
34,chair,0.98
35,chair,0.99
36,chair,0.99
37,chair,0.99
38,chair,0.89
39,chair,0.62
40,bench,0.59
41,none,0.0
42,none,0.0
43,none,0.0
44,none,0.0
45,none,0.0
46,none,0.0
47,none,0.0
48,none,0.0
49,none,0.0
50,none,0.0
51,none,0.0
52,none,0.0
53,none,0.0
54,none,0.0
55,none,0.0
56,chair,0.99
57,chair,0.98
58,chair,0.99
59,chair,0.99
60,chair,0.99
61,chair,0.99
62,chair,0.88
63,chair,0.96
64,chair,0.97
65,chair,0.82
66,chair,0.63
67,chair,0.73
68,chair,0.91
69,chair,0.93
70,chair,0.94
71,chair,0.93
72,chair,0.8
73,chair,0.79
74,chair,0.56
75,chair,0.67
76,chair,0.85
77,chair,0.72
78,chair,0.7
79,chair,0.83
80,chair,0.99
81,chair,0.99
82,chair,0.99
83,chair,0.98
84,chair,0.74
85,none,0.0
86,none,0.0
87,none,0.0
88,none,0.0
89,none,0.0
90,none,0.0
91,none,0.0
92,none,0.0
93,none,0.0
94,none,0.0
95,none,0.0
96,none,0.0
97,none,0.0
98,none,0.0
99,none,0.0
100,none,0.0
101,none,0.0
102,none,0.0
103,none,0.0
104,none,0.0
105,chair,0.6
106,chair,0.95
107,chair,0.99
108,chair,0.96
109,chair,1.0
110,chair,0.99
111,chair,0.98
112,chair,0.74
113,chair,0.92
114,chair,0.74
115,chair,0.87
116,chair,0.77
117,chair,0.59
118,chair,0.8
119,chair,0.63
120,chair,0.93
121,chair,0.96
122,chair,0.97
123,chair,0.92
124,chair,0.88
125,chair,0.97
126,chair,0.85
127,chair,0.98
128,chair,0.98
129,chair,0.98
130,chair,0.99
131,chair,0.99
132,chair,0.97
133,chair,0.99
134,none,0.0
135,none,0.0
136,none,0.0
137,none,0.0
138,none,0.0
139,none,0.0
140,none,0.0
141,none,0.0
142,none,0.0
143,none,0.0
144,none,0.0
145,none,0.0
146,none,0.0
147,none,0.0
148,chair,0.91
149,chair,0.99
150,chair,0.98
151,chair,0.99
152,chair,0.97
153,chair,0.93
154,chair,0.98
155,chair,0.85
156,chair,0.97
157,chair,0.95
158,chair,0.96
159,chair,0.96
160,chair,0.98
161,chair,0.85
162,chair,0.96
163,chair,0.89
164,chair,0.87
165,chair,0.91
166,none,0.0
167,chair,0.63
168,chair,0.6
169,none,0.0
170,chair,0.64
171,chair,0.92
172,chair,0.97
173,chair,0.97
174,chair,0.99
175,chair,0.99
176,chair,0.92
177,none,0.0
178,none,0.0
179,none,0.0
180,none,0.0
181,none,0.0
