,category,score
0,none,0.0
1,none,0.0
2,none,0.0
3,none,0.0
4,none,0.0
5,none,0.0
6,none,0.0
7,none,0.0
8,none,0.0
9,none,0.0
10,none,0.0
11,car,0.98
12,car,0.9
13,car,0.69
14,car,0.97
15,car,0.94
16,car,0.93
17,car,0.99
18,car,0.93
19,car,0.96
20,car,0.99
21,car,0.98
22,car,0.98
23,car,0.98
24,car,0.99
25,car,0.96
26,car,0.87
27,car,0.98
28,car,0.98
29,car,0.97
30,car,0.99
31,car,0.99
32,car,0.97
33,car,0.99
34,car,0.99
35,car,0.97
36,car,0.99
37,car,0.98
38,car,0.95
39,car,0.98
40,car,0.75
41,none,0.0
42,none,0.0
43,none,0.0
44,car,0.71
45,car,0.86
46,car,0.95
47,car,0.97
48,car,0.98
49,car,0.99
50,car,0.99
51,car,0.99
52,car,0.98
53,car,0.99
54,car,0.98
55,car,0.98
56,car,0.99
57,car,0.99
58,car,0.99
59,car,0.97
60,car,0.95
61,car,0.98
62,car,0.97
63,car,0.99
64,car,0.99
65,car,0.98
66,car,0.99
67,car,0.97
68,car,0.99
69,car,0.98
70,car,0.94
71,car,0.89
72,car,0.65
73,car,0.89
74,car,0.98
75,none,0.0
76,none,0.0
77,none,0.0
78,none,0.0
79,none,0.0
80,none,0.0
81,none,0.0
82,none,0.0
83,none,0.0
84,none,0.0
85,none,0.0
86,none,0.0
87,none,0.0
88,none,0.0
89,none,0.0
90,none,0.0
91,none,0.0
92,none,0.0
93,none,0.0
94,none,0.0
95,none,0.0
96,none,0.0
97,car,0.67
98,car,0.98
99,car,0.9
100,car,0.9
101,car,0.83
102,car,0.97
103,car,0.92
104,car,0.97
105,car,0.98
106,car,0.98
107,car,0.98
108,car,0.96
109,car,0.95
110,car,0.99
111,car,0.99
112,car,0.98
113,car,0.96
114,car,0.98
115,car,0.95
116,car,0.95
117,car,0.98
118,car,0.98
119,car,0.99
120,car,0.97
121,car,0.98
122,car,0.99
123,car,0.99
124,car,0.98
125,car,0.94
126,car,0.74
127,car,0.88
128,car,0.95
129,car,0.94
130,car,0.98
131,car,0.99
132,car,0.99
133,car,0.97
134,car,0.99
135,car,0.98
136,car,0.99
137,car,0.99
138,car,0.99
139,car,0.98
140,car,0.99
141,car,0.97
142,car,0.99
143,car,0.97
144,car,0.96
145,car,0.97
146,car,0.99
147,car,0.96
148,car,0.98
149,car,0.99
150,car,0.95
151,car,0.98
152,car,0.95
153,car,0.98
154,car,0.95
155,car,0.92
156,car,0.51
157,car,0.89
158,car,0.75
159,none,0.0
160,none,0.0
161,none,0.0
162,none,0.0
163,none,0.0
164,none,0.0
165,none,0.0
