,category,score
0,bus,0.6
1,bus,0.56
2,bus,0.77
3,bus,0.84
4,bus,0.94
5,bus,0.87
6,bus,0.86
7,bus,0.95
8,bus,0.97
9,bus,0.99
10,bus,0.99
11,bus,0.95
12,car,0.82
13,bus,0.67
14,bus,0.9
15,car,0.67
16,bus,0.92
17,car,0.54
18,bus,0.93
19,car,0.62
20,bus,0.98
21,bus,0.92
22,car,0.63
23,bus,0.9
24,bus,0.96
25,bus,0.94
26,bus,0.99
27,bus,0.99
28,bus,1.0
29,bus,1.0
30,bus,0.99
31,bus,0.99
32,bus,1.0
33,bus,1.0
34,bus,1.0
35,bus,1.0
36,bus,1.0
37,bus,0.99
38,bus,0.99
39,bus,1.0
40,bus,0.99
41,bus,0.98
42,bus,0.98
43,bus,0.92
44,bus,0.96
45,bus,0.92
46,bus,0.67
47,bus,0.7
48,bus,0.69
49,bus,0.89
50,bus,0.95
51,bus,0.96
52,bus,0.97
53,bus,0.97
54,bus,0.96
55,bus,0.99
56,bus,0.99
57,bus,0.99
58,bus,0.99
59,bus,1.0
60,bus,1.0
61,bus,1.0
62,bus,1.0
63,bus,0.99
64,bus,0.99
65,bus,0.99
66,bus,0.99
67,bus,1.0
68,bus,0.99
69,bus,0.99
70,bus,0.98
71,bus,0.97
72,bus,0.98
73,bus,0.91
74,car,0.62
75,bus,0.97
76,bus,0.85
77,car,0.68
78,bus,0.86
79,car,0.77
80,car,0.8
81,bus,0.75
82,bus,0.95
83,bus,0.99
84,bus,0.99
85,bus,0.97
86,bus,0.74
87,bus,0.92
88,bus,0.88
89,bus,0.9
90,bus,0.77
96,bus,0.68
97,bus,0.86
98,bus,0.9
99,bus,0.94
100,bus,0.79
101,bus,0.88
102,bus,0.96
103,bus,0.99
104,bus,0.99
105,bus,0.92
106,car,0.6
107,bus,0.78
108,car,0.63
109,bus,0.92
110,car,0.56
111,bus,0.87
112,car,0.79
113,bus,0.93
114,car,0.5
115,bus,0.88
116,car,0.76
117,bus,0.98
118,bus,0.88
119,car,0.67
120,bus,0.98
121,bus,0.94
122,bus,0.96
123,bus,0.99
124,bus,0.99
125,bus,1.0
126,bus,0.99
127,bus,0.99
128,bus,0.99
129,bus,0.99
130,bus,1.0
131,bus,1.0
132,bus,1.0
133,bus,0.99
134,bus,0.98
135,bus,1.0
136,bus,0.98
137,bus,0.97
138,bus,0.96
139,bus,0.94
140,bus,0.93
141,bus,0.76
142,bus,0.84
143,bus,0.73
144,bus,0.89
145,bus,0.95
146,bus,0.94
147,bus,0.93
148,bus,0.97
149,bus,0.96
150,bus,0.99
151,bus,0.99
152,bus,0.99
153,bus,0.99
154,bus,1.0
155,bus,1.0
156,bus,1.0
157,bus,1.0
158,bus,0.99
159,bus,0.99
160,bus,0.99
161,bus,1.0
162,bus,0.99
163,bus,0.99
164,bus,0.98
165,bus,0.97
166,bus,0.92
167,bus,0.9
168,car,0.66
169,bus,0.98
170,bus,0.9
171,car,0.6
172,bus,0.93
173,car,0.62
174,bus,0.9
175,bus,0.96
176,bus,0.97
177,bus,0.94
178,bus,0.87
179,bus,0.66
180,bus,0.91
181,bus,0.94
