,category,score
372,none,0.0
373,bus,0.53
374,none,0.0
375,none,0.0
376,bus,0.56
377,bus,0.51
378,none,0.0
379,bus,0.6
380,bus,0.66
381,bus,0.58
382,bus,0.52
383,bus,0.52
384,suitcase,0.55
385,suitcase,0.56
386,bus,0.53
387,none,0.0
388,none,0.0
389,bus,0.53
390,bus,0.61
391,bus,0.64
392,bus,0.6
393,car,0.61
394,car,0.59
395,bus,0.57
396,bus,0.58
397,car,0.52
398,none,0.0
399,car,0.54
400,car,0.57
401,suitcase,0.55
402,bus,0.52
403,bus,0.62
404,bus,0.65
405,bus,0.62
406,truck,0.57
407,bus,0.66
408,bus,0.62
409,bus,0.62
410,bus,0.57
411,truck,0.58
412,truck,0.51
413,bus,0.61
414,bus,0.6
415,bus,0.59
416,bus,0.58
417,bus,0.53
418,car,0.52
419,car,0.54
420,car,0.6
421,car,0.57
422,car,0.62
423,car,0.6
424,car,0.59
425,car,0.65
426,car,0.63
427,car,0.63
428,car,0.71
429,car,0.7
430,car,0.6
431,car,0.64
432,car,0.59
433,traffic light,0.58
